name,category,address,city,state,country,latitude,longitude,phone,website,rating,review_count,opening_hours,price_level,business_status,maps_url,date_scraped
SOP 1 example2,pizza,"6758, Balewadi High Street, 511045",Pune,Maharashtra,INdia,18.5625642,73.7763801,,,,,Mo-Fr 09:00-17:00,,OPERATIONAL,https://www.openstreetmap.org/?mlat=18.5625642&mlon=73.7763801&zoom=17,2026-03-15 20:07 UTC
Rihla,Cafe,,Pune,Maharashtra,INdia,18.5632122,73.7770112,,,,,,,OPERATIONAL,https://www.openstreetmap.org/?mlat=18.5632122&mlon=73.7770112&zoom=17,2026-03-15 20:07 UTC
pablo's pizza,italian;french,"Balewadi High Street, 411045",Pune,Maharashtra,INdia,18.5656932,73.7762345,,,,,Mo-Su 08:00-22:00,,OPERATIONAL,https://www.openstreetmap.org/?mlat=18.5656932&mlon=73.7762345&zoom=17,2026-03-15 20:07 UTC
The Kuti Project,Cafe,,Pune,Maharashtra,INdia,18.5672833,73.7772311,,,,,,,OPERATIONAL,https://www.openstreetmap.org/?mlat=18.5672833&mlon=73.7772311&zoom=17,2026-03-15 20:07 UTC
New Era Bakery,dessert;sandwich;regional,,Pune,Maharashtra,INdia,18.5697258,73.7810037,,,,,Mo-Su 08:00-21:00,,OPERATIONAL,https://www.openstreetmap.org/?mlat=18.5697258&mlon=73.7810037&zoom=17,2026-03-15 20:07 UTC
Irani Chai,fast_food,,Pune,Maharashtra,INdia,18.5649455,73.8078718,,,,,,,OPERATIONAL,https://www.openstreetmap.org/?mlat=18.5649455&mlon=73.8078718&zoom=17,2026-03-15 20:07 UTC
BUENOS KAFFE,italian;pizza;pasta;burger;sandwich;coffee_shop;chicken,"Survey no 10, Chondhe Patil Badminton Hall, Chondhe Patil Road, Near Rohan Nilay Society, Aundh, 411007",Pune,Maharashtra,INdia,18.5669217,73.8159664,7499903324,,,,Mo-Su 08:00-23:00,,OPERATIONAL,https://www.openstreetmap.org/?mlat=18.5669217&mlon=73.8159664&zoom=17,2026-03-15 20:07 UTC
Sairat Biryani,biryani;chicken;chinese,"56, Kirtinagar, 411027",Pune,Maharashtra,INdia,18.5810663,73.8157491,123456,,,,Mo-Su 08:00-22:00,,OPERATIONAL,https://www.openstreetmap.org/?mlat=18.5810663&mlon=73.8157491&zoom=17,2026-03-15 20:07 UTC
CAKE CARNIVEL,Cafe,"Katraj Ambegaon Khurd Road, 411046",Pune,Maharashtra,INdia,18.4494579,73.8381232,,,,,Mo-Su 08:00-22:00,,OPERATIONAL,https://www.openstreetmap.org/?mlat=18.4494579&mlon=73.8381232&zoom=17,2026-03-15 20:07 UTC
neha Cafe,coffee_shop,"1, Sahakarnagar, 411043",Pune,Maharashtra,INdia,18.4693208,73.8314758,,,,,Mo-Fr 09:00-17:00,,OPERATIONAL,https://www.openstreetmap.org/?mlat=18.4693208&mlon=73.8314758&zoom=17,2026-03-15 20:07 UTC
VIT Canteen,Cafe,,Pune,Maharashtra,INdia,18.4630252,73.8681206,,,,,,,OPERATIONAL,https://www.openstreetmap.org/?mlat=18.4630252&mlon=73.8681206&zoom=17,2026-03-15 20:07 UTC
Sujata Mastani,Cafe,"Shop 3 Vasant Vihar Society Bibvewadi, Kondhwa Road, 411037",Pune,Maharashtra,INdia,18.4805597,73.8651217,,,,,,,OPERATIONAL,https://www.openstreetmap.org/?mlat=18.4805597&mlon=73.8651217&zoom=17,2026-03-15 20:07 UTC
Waari Cafe,Cafe,,Pune,Maharashtra,INdia,18.5064081,73.8210818,,,,,,,OPERATIONAL,https://www.openstreetmap.org/?mlat=18.5064081&mlon=73.8210818&zoom=17,2026-03-15 20:07 UTC
Anies,regional;chicken;coffee_shop,,Pune,Maharashtra,INdia,18.4820499,73.9052903,,,,,24/7,,OPERATIONAL,https://www.openstreetmap.org/?mlat=18.4820499&mlon=73.9052903&zoom=17,2026-03-15 20:07 UTC
Chai Cafe,regional,,Pune,Maharashtra,INdia,18.5159793,73.8771033,,,,,sunrise-sunset,,OPERATIONAL,https://www.openstreetmap.org/?mlat=18.5159793&mlon=73.8771033&zoom=17,2026-03-15 20:07 UTC
RED MOON CAFE,coffee_shop,"23, Bharatiya Vidyabhavan Marg, 411016",Pune,Maharashtra,INdia,18.5324579,73.8340762,,,,,Mo-Fr 08:00-17:00,,OPERATIONAL,https://www.openstreetmap.org/?mlat=18.5324579&mlon=73.8340762&zoom=17,2026-03-15 20:07 UTC
COEP Hostel Mess,Cafe,,Pune,Maharashtra,INdia,18.5279224,73.8511668,,,,,,,OPERATIONAL,https://www.openstreetmap.org/?mlat=18.5279224&mlon=73.8511668&zoom=17,2026-03-15 20:07 UTC
South Canteen,Cafe,,Pune,Maharashtra,INdia,18.5296816,73.85452,,,,,,,OPERATIONAL,https://www.openstreetmap.org/?mlat=18.5296816&mlon=73.85452&zoom=17,2026-03-15 20:07 UTC
aroma cafe,burger;coffee_shop;pizza;ice_cream,,Pune,Maharashtra,INdia,18.5844405,73.8928165,,,,,Mo-Su 10:00-22:00,,OPERATIONAL,https://www.openstreetmap.org/?mlat=18.5844405&mlon=73.8928165&zoom=17,2026-03-15 20:07 UTC
